665	5	4
665	5	12
665	5	0
673	5	17
673	5	12
673	5	8
675	5	7
675	5	11
677	5	9
677	5	7
677	5	4
679	5	0
679	5	6
679	5	10
683	5	13
683	5	4
683	5	2
685	5	6
685	5	7
685	5	5
691	5	9
691	5	7
691	5	4
695	5	7
695	5	8
695	5	2
698	25	12
698	25	15
698	25	1
705	5	2
705	5	4
705	5	3
708	5	0
708	5	17
708	5	13
710	5	0
728	5	18
728	5	0
728	5	4
730	5	10
730	5	1
730	5	8
741	25	5
741	25	3
741	25	0
753	25	14
753	25	3
753	25	8
757	25	1
769	25	9
769	25	12
769	25	4
783	5	1
783	5	3
783	5	0
787	5	12
787	5	10
787	5	13
810	5	11
810	5	2
818	23	15
818	23	6
818	23	8
833	10	15
843	17	10
843	17	17
843	17	5
844	17	4
844	17	8
844	17	7
851	19	15
862	16	0
862	16	6
862	16	12
867	24	7
867	24	2
867	24	9
885	12	13
885	12	8
885	12	11
897	26	14
909	11	19
909	11	18
911	12	6
913	26	10
913	26	9
913	26	19
915	12	18
915	12	12
915	12	9
931	15	17
951	11	18
953	11	15
953	11	0
953	11	2
962	20	17
962	20	11
962	20	14
963	30	18
963	30	10
966	30	12
966	30	11
966	30	17
971	19	2
981	25	14
981	25	8
981	25	12
984	5	8
998	31	13
998	31	6
998	31	9
999	20	17
999	20	15
999	20	8
1002	9	18
1002	9	15
1002	9	9
1004	3	11
1004	3	8
1004	3	5
1011	7	4
1011	7	2
1011	7	15
1016	33	10
1016	33	4
1016	33	9
1017	13	16
1030	18	17
1030	18	7
1036	30	13
1036	30	14
1066	20	15
1066	20	2
1066	20	3
1081	21	4
1081	21	10
1081	21	18
1089	19	16
1089	19	5
1090	7	3
1090	7	7
1090	7	18
1095	26	5
1095	26	6
1095	26	4
1096	12	8
1096	12	5
1096	12	1
1097	19	11
1097	19	16
1097	19	5
1098	26	4
1098	26	16
1098	26	0
1100	12	16
1112	20	16
1112	20	10
1112	20	11
1122	7	0
1122	7	15
1122	7	13
1124	33	4
1124	33	5
1124	33	13
1125	13	3
1125	13	8
1125	13	14
1126	25	12
1126	25	1
1126	25	14
1129	19	11
1129	19	3
1135	7	16
1135	7	12
1135	7	2
1136	25	11
1136	25	7
1142	5	9
1142	5	1
1142	5	8
1144	30	12
1144	30	0
1144	30	16
1149	9	7
1149	9	14
1149	9	16
1152	1	5
1152	1	14
1152	1	18
1166	9	16
1166	9	14
1180	5	1
1180	5	2
1180	5	3
1187	25	6
1187	25	8
1187	25	7
1188	25	9
1188	25	0
1188	25	4
1190	25	7
1190	25	3
1190	25	17
1192	25	6
1192	25	1
1192	25	3
1195	25	5
1195	25	7
1195	25	10
1197	25	2
1197	25	0
1197	25	14
1199	25	5
1199	25	6
1199	25	0
1205	23	8
1205	23	3
1205	23	18
1208	25	5
1208	25	3
1208	25	6
1217	9	8
1217	9	4
1217	9	14
1219	5	12
1219	5	17
1219	5	4
1221	9	8
1221	9	4
1221	9	3
1222	1	16
1227	9	16
1227	9	10
1227	9	1
1228	19	19
1233	5	12
1233	5	6
1233	5	16
1253	5	0
1253	5	7
1253	5	3
1275	20	12
1275	20	3
1275	20	17
1277	5	0
1277	5	10
1277	5	15
1291	5	4
1291	5	3
1291	5	5
1306	5	3
1306	5	5
1310	5	10
1310	5	4
1310	5	0
1321	5	2
1321	5	10
1321	5	7
1322	11	19
1322	11	18
1325	21	8
1325	21	12
1325	21	4
1326	11	15
1329	21	15
1329	21	9
1329	21	17
1351	3	15
1351	3	19
1351	3	9
1353	9	7
1353	9	4
1353	9	12
1354	9	10
1354	9	15
1354	9	6
1357	1	4
1357	1	18
1357	1	16
1359	1	18
1359	1	15
1360	12	5
1360	12	4
1360	12	13
1363	7	16
1363	7	15
1363	7	17
1368	1	15
1368	1	3
1368	1	19
1383	31	5
1383	31	3
1383	31	0
1395	10	11
1395	10	2
1395	10	1
1399	21	5
1399	21	2
1399	21	12
1403	29	10
1403	29	4
1403	29	6
1404	32	12
1404	32	17
1404	32	13
1406	31	1
1406	31	0
1406	31	6
1414	10	17
1414	10	3
1414	10	14
1415	10	9
1415	10	8
1415	10	0
1417	10	0
1417	10	9
1417	10	13
1420	25	10
1423	5	14
1429	10	8
1432	25	12
1432	25	4
1432	25	9
1433	25	4
1433	25	0
1433	25	8
1455	10	5
1455	10	4
1455	10	1
1458	10	12
1458	10	10
1458	10	5
1460	10	7
1460	10	4
1460	10	12
1465	12	13
1465	12	17
1465	12	6
1473	25	10
1474	25	4
1474	25	14
1476	25	15
1476	25	9
1476	25	16
1477	25	8
1477	25	14
1477	25	6
1478	25	19
1478	25	3
1478	25	15
1482	25	16
1482	25	14
1482	25	6
1483	5	12
1483	5	9
1489	25	12
1489	25	3
1489	25	8
1490	25	18
1490	25	0
1490	25	12
1494	25	14
1496	25	14
1496	25	5
1496	25	15
1497	25	16
1497	25	9
1497	25	13
1503	8	4
1503	8	11
1504	14	5
1506	8	1
1506	8	3
1506	8	6
1511	8	2
1511	8	12
1511	8	3
1513	8	15
1513	8	14
1513	8	2
1514	8	14
1514	8	10
1514	8	0
1519	21	7
1519	21	3
1519	21	6
1523	21	2
1523	21	0
1523	21	8
1533	25	11
1533	25	5
1533	25	15
1537	21	11
1537	21	5
1537	21	0
1540	21	5
1540	21	15
1540	21	18
1542	5	13
1542	5	10
1542	5	3
1543	21	5
1543	21	10
1543	21	4
1552	25	11
1552	25	5
1552	25	7
1566	9	19
1566	9	15
1566	9	10
1567	5	0
1567	5	17
1567	5	11
1570	5	10
1570	5	17
1570	5	16
1581	20	8
1581	20	1
1581	20	16
1597	7	13
1597	7	12
1613	31	13
1622	20	19
1622	20	11
1622	20	16
1625	20	5
1625	20	2
1625	20	12
1638	20	15
1638	20	1
1646	20	16
1646	20	18
1646	20	17
1648	20	15
1648	20	10
1648	20	2
1652	29	14
1652	29	9
1652	29	17
1654	7	12
1654	7	11
1654	7	7
1673	3	19
1673	3	8
1673	3	2
1680	3	14
1680	3	15
1696	7	16
1697	5	16
1697	5	0
1697	5	9
1698	20	2
1698	20	5
1698	20	19
1702	20	16
1702	20	11
1702	20	5
1706	33	5
1713	20	15
1713	20	18
1713	20	13
1716	33	13
1716	33	15
1717	1	18
1720	26	12
1720	26	8
1720	26	7
1729	29	4
1729	29	10
1731	20	10
1731	20	11
1731	20	3
1734	20	14
1734	20	18
1734	20	4
1737	32	3
1737	32	11
1737	32	6
1738	3	15
1738	3	2
1738	3	7
1743	1	4
1743	1	3
1743	1	10
1744	7	15
1744	7	4
1744	7	14
1748	10	2
1749	5	17
1752	21	1
1752	21	3
1752	21	4
1753	7	14
1753	7	17
1753	7	5
1755	5	5
1755	5	2
1755	5	0
1757	20	9
1757	20	2
1757	20	16
1762	16	19
1763	25	7
1763	25	0
1763	25	9
1764	11	19
1764	11	18
1764	11	14
1769	11	17
1769	11	12
1769	11	10
1771	26	6
1771	26	1
1771	26	2
1773	11	18
1773	11	11
1777	33	11
1779	12	8
1779	12	9
1782	10	13
1793	11	17
1798	26	17
1798	26	6
1798	26	9
1802	12	4
1802	12	5
1802	12	15
1810	11	17
1810	11	15
1810	11	4
1813	11	5
1813	11	7
1813	11	4
1814	8	2
1814	8	1
1814	8	0
1820	11	18
1820	11	15
1820	11	8
1831	12	8
1831	12	10
1831	12	16
1853	25	13
1853	25	17
1853	25	9
1861	12	19
1861	12	15
1878	26	12
1878	26	6
1878	26	7
1886	25	0
1886	25	3
1886	25	9
1901	26	4
1901	26	7
1901	26	10
1920	26	4
1920	26	19
1933	12	7
1940	12	12
1940	12	6
1940	12	14
1969	10	2
1977	26	6
1977	26	17
1999	26	9
1999	26	4
1999	26	13
2004	26	10
2004	26	5
2004	26	4
2015	26	3
2015	26	10
2015	26	6
2022	26	18
2025	26	0
2025	26	9
2025	26	14
2031	12	10
2034	12	15
2034	12	0
2034	12	9
2041	26	10
2041	26	1
2041	26	11
2051	12	17
2051	12	10
2051	12	8
2054	26	18
2062	26	8
2062	26	11
2063	26	2
2083	26	12
2083	26	2
2083	26	7
2090	12	9
2090	12	15
2090	12	18
2093	26	9
2093	26	1
2093	26	15
2100	26	18
2100	26	6
2100	26	4
2110	12	15
2110	12	16
2110	12	17
2111	12	2
2111	12	14
2111	12	9
2113	26	15
2113	26	1
2113	26	12
2115	12	5
2115	12	13
2115	12	8
2121	25	4
2121	25	16
2121	25	6
2132	25	1
2132	25	7
2132	25	5
2140	26	5
2140	26	4
2152	26	14
2155	16	10
2155	16	15
2155	16	13
2162	26	9
2165	19	15
2165	19	2
2165	19	11
2172	26	17
2172	26	2
2172	26	5
2175	26	15
2239	3	7
2239	3	2
2239	3	14
2253	26	11
2253	26	5
2258	12	3
2258	12	9
2258	12	15
2271	26	4
2271	26	11
2271	26	1
2370	12	16
2370	12	13
2371	12	14
2371	12	11
2371	12	6
2374	11	15
2374	11	16
2374	11	19
2381	12	14
2381	12	18
2381	12	6
2391	12	12
2391	12	11
2401	12	8
2401	12	17
2404	12	2
2404	12	1
2404	12	16
2412	12	19
2412	12	12
2419	12	15
2419	12	14
2419	12	9
2427	8	17
2434	26	19
2451	12	6
2451	12	4
2451	12	17
2461	26	9
2461	26	12
2461	26	7
2464	26	16
2464	26	13
2464	26	12
2484	26	12
2491	26	0
2491	26	15
2511	26	15
2511	26	1
2511	26	18
2514	26	5
2521	26	15
2521	26	12
2534	11	12
2541	26	14
2541	26	13
2541	26	19
2544	26	7
2544	26	2
2551	25	6
2551	25	4
2551	25	10
2560	26	9
2563	26	19
2563	26	12
2563	26	13
2570	31	15
2570	31	2
2570	31	11
2601	26	10
2601	26	13
2601	26	17
2618	25	19
2618	25	18
2623	25	10
2634	26	3
2634	26	12
2645	26	7
2645	26	11
2645	26	8
2651	12	5
2651	12	19
2651	12	8
2659	26	15
2659	26	1
2659	26	0
2666	26	6
2666	26	0
2666	26	11
2686	26	7
2686	26	0
2686	26	4
2689	12	15
2699	25	16
2717	26	13
2717	26	19
2717	26	17
2720	12	3
2726	20	16
2726	20	4
2726	20	8
2748	31	19
2813	13	4
2813	13	7
2813	13	14
2816	21	9
2816	21	14
2816	21	5
2817	21	14
2817	21	11
2817	21	12
2819	18	18
2819	18	9
2820	18	19
2820	18	11
2822	18	12
2824	20	11
2824	20	7
2824	20	10
2825	20	5
2825	20	8
2825	20	19
2831	3	9
2831	3	19
2831	3	2
2856	3	9
2856	3	8
2856	3	6
2858	12	6
2858	12	11
2859	25	7
2859	25	8
2859	25	1
2862	3	4
2862	3	2
2867	8	12
2867	8	3
2867	8	15
2879	5	5
2879	5	6
2879	5	8
2880	9	5
2880	9	8
2880	9	0
2885	29	8
2891	12	14
2897	26	14
2897	26	16
2897	26	2
2907	3	18
2907	3	14
2910	10	3
2910	10	0
2910	10	9
2914	3	9
2925	11	15
2925	11	11
2925	11	17
2930	26	10
2959	26	8
2959	26	5
2959	26	14
2960	19	4
2968	8	8
2968	8	1
2968	8	0
2975	26	4
2986	8	8
2997	33	13
3005	11	2
3005	11	0
3005	11	4
3148	1	10
3148	1	6
3153	10	8
3153	10	5
3153	10	4
3156	12	2
3156	12	7
3156	12	1
3162	5	0
3162	5	15
3162	5	19
3163	9	10
3163	9	18
3163	9	15
3169	25	6
3169	25	4
3169	25	7
3170	29	8
3170	29	4
3170	29	7
3183	16	6
3183	16	5
3183	16	8
3192	20	13
3192	20	3
3192	20	19
3204	25	15
3204	25	16
3206	19	13
3206	19	18
3218	13	19
3218	13	14
3218	13	6
3220	1	4
3220	1	12
3230	17	1
3230	17	12
3230	17	3
3237	26	7
3238	26	10
3241	12	2
3241	12	12
3242	26	2
3249	25	12
3249	25	7
3249	25	15
3250	25	16
3252	11	16
3252	11	18
3252	11	11
3254	25	18
3257	25	14
3257	25	18
3257	25	0
3258	25	10
3258	25	9
3258	25	15
3264	8	18
3264	8	19
3264	8	6
3296	19	6
3296	19	19
3298	8	11
3299	19	10
3300	25	1
3300	25	14
3300	25	8
3301	14	2
3301	14	4
3305	25	3
3305	25	4
3305	25	16
3316	1	16
3321	31	9
3322	33	12
3322	33	11
3334	7	17
3334	7	16
3341	12	9
3341	12	18
3341	12	14
3345	32	9
3345	32	16
3345	32	18
3346	7	13
3346	7	0
3346	7	3
3348	17	4
3348	17	8
3348	17	1
3352	7	1
3352	7	9
3352	7	4
3371	3	2
3371	3	1
3371	3	0
3383	16	6
3383	16	0
3389	25	0
3389	25	5
3389	25	16
3394	5	10
3394	5	3
3394	5	6
3395	26	16
3395	26	19
3395	26	11
3400	16	11
3402	3	16
3402	3	12
3402	3	5
3413	3	14
3413	3	4
3426	26	0
3426	26	6
3426	26	1
3427	29	5
3427	29	10
3427	29	0
3432	8	3
3432	8	1
3432	8	11
3438	25	2
3438	25	10
3438	25	19
3444	31	12
3444	31	11
3444	31	8
3456	5	15
3456	5	13
3456	5	10
3458	1	5
3461	24	1
3468	25	11
3468	25	10
3468	25	12
3471	25	4
3471	25	15
3471	25	2
3472	25	12
3472	25	6
3472	25	9
3474	29	6
3474	29	8
3474	29	5
3475	29	4
3475	29	12
3475	29	7
3478	29	9
3478	29	11
3478	29	8
3486	10	8
3486	10	9
3487	8	4
3487	8	3
3503	25	12
3503	25	9
3510	10	15
3510	10	18
3510	10	0
3520	11	2
3523	10	16
3523	10	15
3523	10	18
3524	10	18
3524	10	12
3525	10	1
3525	10	0
3525	10	4
3528	10	12
3528	10	5
3528	10	11
3530	10	0
3534	10	11
3542	10	13
3543	10	16
3543	10	12
3543	10	17
3544	10	8
3544	10	12
3544	10	18
3545	10	13
3545	10	14
3545	10	17
3553	10	9
3553	10	7
3553	10	14
3557	10	17
3557	10	10
3557	10	16
3563	10	9
3563	10	4
3563	10	12
3571	10	15
3571	10	12
3580	11	10
3580	11	16
3580	11	9
3583	25	15
3583	25	5
3583	25	4
3627	25	11
3627	25	16
3627	25	8
3629	10	18
3629	10	15
3629	10	9
3658	10	0
3658	10	10
3658	10	9
3669	26	11
3669	26	4
3669	26	0
3675	5	16
3675	5	14
3679	19	2
3679	19	15
3679	19	10
3680	7	10
3680	7	6
3680	7	19
3683	17	10
3683	17	8
3683	17	5
3693	5	10
3693	5	16
3693	5	13
3701	5	7
3703	5	9
3705	5	13
3705	5	10
3709	5	10
3714	5	2
3714	5	11
3714	5	7
3720	5	10
3720	5	3
3727	26	11
3727	26	2
3727	26	5
3729	26	11
3730	26	0
3730	26	10
3730	26	15
3731	26	8
3731	26	10
3745	20	2
3745	20	6
3745	20	0
3749	12	9
3754	12	8
3754	12	11
3755	3	12
3755	3	9
3755	3	16
3768	21	1
3768	21	4
3768	21	6
3775	3	4
3775	3	11
3779	26	7
3779	26	13
3790	29	16
3790	29	6
3790	29	10
3794	10	10
3794	10	11
3794	10	4
3797	13	13
3797	13	19
3797	13	17
3798	10	11
3798	10	19
3798	10	18
3799	23	19
3799	23	13
3799	23	15
3802	21	10
3802	21	5
3802	21	8
3803	10	14
3806	9	7
3806	9	6
3806	9	13
3808	5	3
3808	5	10
3818	5	13
3818	5	0
3818	5	11
3824	26	19
3826	5	5
3826	5	14
3830	30	13
3833	9	17
3833	9	3
3833	9	16
3848	5	15
3849	5	7
3849	5	10
3852	29	6
3852	29	2
3852	29	12
3856	5	3
3856	5	2
3856	5	9
3869	29	12
3869	29	18
3869	29	15
3881	8	5
3881	8	8
3903	17	3
3903	17	5
3903	17	7
3909	29	14
3909	29	15
3910	31	13
3917	32	17
3925	27	19
3925	27	18
3928	17	5
3928	17	19
3928	17	1
3932	10	11
3932	10	19
3932	10	18
3933	17	14
3933	17	6
3933	17	19
3935	25	19
3939	31	15
3939	31	0
3939	31	2
3940	17	13
3953	10	12
3953	10	11
3953	10	0
3954	8	4
3954	8	3
3954	8	2
3956	10	9
3956	10	2
3956	10	15
3960	10	19
3960	10	4
3960	10	3
3961	10	6
3961	10	7
3961	10	9
3963	10	2
3963	10	15
3963	10	11
3965	10	8
3965	10	7
3965	10	2
3979	10	9
3979	10	15
3980	10	16
3980	10	17
3994	5	3
3998	10	10
3998	10	19
3999	5	3
3999	5	12
3999	5	6
4005	9	4
4005	9	19
4005	9	10
4007	5	1
4007	5	4
4007	5	5
4009	20	11
4009	20	15
4009	20	5
4010	33	11
4010	33	7
4010	33	9
4012	5	8
4013	10	6
4013	10	4
4018	5	1
4018	5	14
4018	5	19
4026	10	7
4026	10	5
4026	10	3
4028	29	6
4028	29	2
4028	29	12
4030	32	13
4034	5	12
4034	5	2
4034	5	4
4035	5	0
4035	5	2
4035	5	13
4039	5	5
4039	5	7
4039	5	10
4043	5	14
4043	5	15
4043	5	5
4045	5	6
4045	5	3
4047	3	8
4047	3	17
4047	3	0
4051	5	13
4051	5	8
4065	32	0
4068	5	7
4068	5	12
4068	5	11
4069	17	4
4069	17	14
4069	17	15
4076	9	16
4076	9	8
4076	9	6
4080	7	2
4080	7	1
4080	7	17
4089	8	9
4111	8	5
4111	8	18
4111	8	16
4127	5	10
4127	5	13
4127	5	11
4128	3	16
4129	9	15
4129	9	19
4129	9	9
4138	7	1
4138	7	10
4138	7	7
4140	7	12
4140	7	5
4146	30	13
4146	30	17
4151	17	17
4151	17	6
4151	17	2
4159	10	1
4159	10	5
4159	10	9
4166	3	17
4166	3	14
4166	3	7
4167	8	4
4167	8	9
4167	8	8
4173	3	6
4177	3	6
4177	3	9
4177	3	15
4185	29	12
4185	29	8
4185	29	5
4186	8	1
4190	29	1
4190	29	5
4190	29	0
4193	29	4
4193	29	15
4193	29	5
4197	8	14
4197	8	3
4197	8	2
4199	29	6
4199	29	1
4199	29	14
4201	29	5
4201	29	10
4201	29	2
4203	29	8
4203	29	1
4203	29	0
4211	29	0
4211	29	1
4211	29	4
4217	29	10
4217	29	3
4217	29	15
4227	29	18
4227	29	7
4230	29	6
4230	29	18
4230	29	1
4237	29	4
4237	29	6
4237	29	10
4238	29	5
4238	29	4
4238	29	6
4244	29	13
4244	29	6
4244	29	5
4252	29	18
4252	29	13
4254	8	3
4254	8	4
4254	8	2
4264	29	12
4264	29	1
4264	29	0
4267	21	10
4267	21	12
4268	29	12
4268	29	15
4268	29	13
4279	21	9
4279	21	11
4280	5	0
4280	5	2
4280	5	8
4281	21	12
4281	21	8
4281	21	7
4292	21	7
4300	5	11
4300	5	8
4300	5	1
4301	21	13
4301	21	1
4302	21	9
4307	21	17
4307	21	10
4318	21	1
4318	21	12
4318	21	8
4349	21	5
4349	21	15
4349	21	8
4350	21	7
4361	8	13
4361	8	8
4361	8	10
4366	8	10
4366	8	1
4366	8	6
4370	33	3
4370	33	18
4370	33	5
4376	19	15
4378	7	10
4378	7	3
4378	7	0
4380	21	13
4380	21	16
4380	21	6
4381	9	1
4381	9	0
4381	9	2
4384	30	15
4384	30	19
4385	5	10
4385	5	0
4385	5	17
4386	18	17
4386	18	11
4386	18	7
4387	5	3
4387	5	6
4387	5	2
4391	5	10
4391	5	12
4391	5	6
4395	29	14
4396	5	14
4396	5	15
4396	5	12
4399	20	8
4399	20	16
4399	20	14
4413	15	18
4420	12	4
4420	12	7
4420	12	17
4423	21	14
4423	21	1
4423	21	6
4425	30	17
4425	30	15
4429	29	13
4429	29	7
4429	29	16
4473	13	16
4473	13	13
4480	13	1
4480	13	11
4480	13	5
4510	20	1
4510	20	2
4510	20	3
4511	21	7
4511	21	10
4511	21	9
4513	7	5
4513	7	16
4513	7	12
4515	5	7
4516	25	16
4516	25	7
4516	25	17
4518	30	19
4518	30	14
4518	30	15
4520	21	9
4520	21	1
4520	21	8
4543	3	17
4547	1	16
4557	26	2
4557	26	9
4557	26	7
4564	9	14
4564	9	10
4564	9	16
4569	26	1
4569	26	13
4569	26	10
4572	16	12
4572	16	10
4572	16	1
4574	26	14
4574	26	13
4574	26	9
4575	25	0
4575	25	16
4575	25	9
4576	26	3
4576	26	15
4576	26	10
4578	25	4
4578	25	17
4578	25	14
4582	3	19
4583	12	13
4583	12	15
4583	12	17
4585	12	18
4585	12	2
4585	12	8
4587	25	1
4587	25	5
4587	25	8
4588	12	0
4588	12	9
4588	12	6
4589	3	12
4589	3	2
4589	3	0
4595	25	11
4595	25	12
4595	25	10
4602	7	16
4602	7	6
4607	19	18
4607	19	15
4607	19	3
4609	5	14
4609	5	8
4610	3	11
4610	3	8
4610	3	4
4615	7	17
4615	7	4
4615	7	3
4618	5	11
4620	5	5
4622	5	8
4622	5	6
4624	7	4
4624	7	15
4628	7	10
4628	7	14
4628	7	16
4632	7	8
4636	7	13
4636	7	10
4636	7	2
4638	5	5
4638	5	6
4646	21	15
4646	21	18
4646	21	9
4652	5	9
4652	5	2
4653	3	6
4653	3	3
4653	3	7
4668	5	17
4668	5	2
4668	5	6
4676	25	5
4676	25	14
4676	25	4
4682	25	10
4682	25	7
4682	25	15
4684	31	2
4684	31	11
4684	31	13
4686	17	9
4686	17	8
4686	17	1
4688	25	1
4688	25	16
4688	25	9
4690	3	10
4690	3	2
4690	3	5
4694	25	7
4694	25	4
4694	25	8
4695	25	7
4695	25	11
4695	25	4
4703	5	8
4703	5	6
4703	5	17
4705	7	2
4705	7	6
4706	25	11
4706	25	13
4706	25	8
4708	17	9
4709	16	7
4709	16	4
4709	16	3
4717	29	15
4721	17	8
4721	17	7
4721	17	11
4723	16	8
4723	16	14
4723	16	9
4737	21	8
4737	21	15
4737	21	10
4759	21	10
4759	21	8
4759	21	6
4771	8	0
4771	8	14
4801	25	15
4801	25	11
4801	25	3
4806	21	1
4806	21	8
4806	21	0
4807	3	11
4809	1	13
4809	1	2
4809	1	0
4810	3	9
4810	3	1
4810	3	0
4811	26	15
4811	26	3
4812	26	18
4812	26	15
4812	26	7
4813	26	12
4814	26	6
4814	26	19
4814	26	13
4826	21	13
4826	21	6
4826	21	8
4828	15	5
4828	15	8
4828	15	7
4839	19	12
4848	3	12
4848	3	5
4848	3	13
4854	5	10
4854	5	5
4860	20	13
4860	20	15
4860	20	6
4867	29	7
4867	29	6
4867	29	5
4870	7	6
4870	7	11
4870	7	15
4872	5	12
4872	5	18
4874	5	13
4910	25	4
4910	25	18
4910	25	5
4915	25	6
4915	25	4
4915	25	14
4919	20	2
4919	20	9
4971	24	4
4971	24	8
4971	24	0
5016	21	7
5016	21	4
5019	5	18
5019	5	2
5019	5	14
5022	17	11
5022	17	9
5026	25	16
5026	25	10
5026	25	17
5027	17	14
5027	17	2
5027	17	4
5028	17	9
5028	17	8
5028	17	16
5031	5	9
5031	5	5
5031	5	10
5032	5	0
5032	5	15
5032	5	10
5039	5	14
5039	5	10
5039	5	6
5042	5	0
5042	5	10
5042	5	6
5049	20	17
5049	20	18
5049	20	5
5050	16	18
5050	16	14
5050	16	12
5053	5	9
5053	5	10
5053	5	17
5055	5	4
5055	5	0
5055	5	11
5056	5	15
5056	5	6
5065	10	4
5065	10	15
5065	10	9
5067	25	13
5067	25	2
5067	25	6
5071	11	4
5071	11	19
5081	5	5
5081	5	6
5081	5	0
5087	29	18
5087	29	13
5087	29	17
5090	5	19
5091	7	8
5091	7	13
5091	7	2
5109	29	13
5109	29	10
5109	29	4
5112	7	11
5112	7	12
5112	7	8
5119	7	13
5119	7	5
5119	7	3
5120	17	7
5120	17	4
5120	17	0
5122	7	11
5122	7	7
5122	7	12
5126	17	8
5126	17	6
5126	17	3
5127	7	17
5127	7	16
5127	7	5
5128	25	9
5128	25	3
5128	25	4
5129	7	16
5131	7	11
5131	7	2
5131	7	16
5132	7	14
5132	7	18
5132	7	10
5134	7	4
5138	7	12
5138	7	7
5138	7	5
5139	5	3
5139	5	5
5139	5	4
5140	7	10
5140	7	11
5140	7	0
5141	25	10
5141	25	8
5141	25	5
5143	7	8
5143	7	0
5143	7	15
5144	7	2
